player_name,transfer_fee,market_value_in_eur,days_since_last_transfer,num_transfers
Gabriele Guarino,0.0,333333.3333333333,434.4,6
Gabriele Indragoli,0.0,100000.0,1399.0,2
Gabriele Marchegiani,0.0,201923.07692307694,334.8333333333333,13
Gabriele Zappa,6200000.0,2450000.0,243.5,7
Gaby Jean,1000000.0,225000.0,749.3333333333334,4
Gaetano Castrovilli,1900000.0,2020000.0,446.3333333333333,10
Gaetano Oristanio,4000000.0,1514285.7142857143,367.3333333333333,7
Gaius Makouta,400000.0,569444.4444444445,414.0,9
Gaizka Ayesa,0.0,266666.6666666667,438.8,6
Gaizka García,0.0,0.0,184.0,2
Gaizka Larrazabal,0.0,664285.7142857143,426.3333333333333,7
Galeno,14910000.0,2245454.5454545454,222.2,11
Gallagher Lennon,0.0,30000.0,76.25,5
Gamid Agalarov,4540000.0,1157142.857142857,495.5,7
Garang Kuol,350000.0,542857.1428571428,182.5,7
Garcia,0.0,1333333.3333333333,638.0,3
Garissone Innocent,0.0,192857.14285714287,314.6666666666667,7
Garry Rodrigues,15450000.0,1905263.1578947369,409.94444444444446,19
Gary Mackay-Steven,330000.0,354545.45454545453,600.1,11
Gary Magnée,700000.0,240000.0,742.25,5
Gastón Pereiro,11600000.0,3314285.714285714,699.6666666666666,7
Gastón Álvarez,4340000.0,2240000.0,410.5,5
Gastón Ávila,18700000.0,2583333.3333333335,332.8,6
Gauthier Gallon,0.0,762500.0,1051.3333333333333,4
Gautier Larsonneur,1600000.0,1800000.0,777.75,5
Gautier Lloris,0.0,170833.33333333334,659.6,6
Gavi,10000.0,0.0,730.6666666666666,4
Gavin Bazunu,14500000.0,3060000.0,304.1111111111111,10
Gavin Beavers,0.0,93750.0,555.3333333333334,4
Gavin Kilkenny,0.0,461111.1111111111,357.5,9
Gavin Molloy,75000.0,62500.0,1096.0,2
Gaël Lafont,0.0,0.0,366.0,2
Gaëtan Coucke,0.0,571428.5714285715,578.1666666666666,7
Gaëtan Laborde,33000000.0,3509090.909090909,408.0,11
Gaëtan Laura,0.0,366666.6666666667,365.1818181818182,12
Gaëtan Perrin,0.0,283333.3333333333,547.6,6
Gaëtan Robail,1000000.0,646153.8461538461,365.3333333333333,13
Gboly Ariyibi,0.0,286764.70588235295,265.25,17
Gedeon Guzina,0.0,195000.0,401.6666666666667,10
Gedson Fernandes,6000000.0,6379166.666666667,332.0,12
Gelson Martins,55000000.0,12700000.0,616.625,9
Genki Haraguchi,6000000.0,1694444.4444444445,833.25,9
Gennadiy Pasich,0.0,137500.0,527.5555555555555,10
Gennaro Borrelli,3800000.0,508928.5714285714,196.69230769230768,14
Geny Catamo,0.0,311111.1111111111,205.25,9
Geoffrey Kondogbia,106000000.0,14350000.0,527.5555555555555,10
Geoffrey Lembet,0.0,222222.22222222222,641.25,9
Geoffry Hairemans,450000.0,300000.0,464.375,9
George Baldock,740000.0,243333.33333333334,391.35714285714283,15
George Cox,50000.0,250000.0,405.8888888888889,10
George Earthy,0.0,0.0,,1
George Harmon,0.0,0.0,608.6666666666666,4
George Hirst,1750000.0,612500.0,200.27272727272728,12
George Ilenikhena,24750000.0,3666666.6666666665,285.5,3
George Pușcaș,10600000.0,1667391.3043478262,201.22727272727272,23
George Robesten,0.0,16666.666666666668,135.8,6
George Wickens,0.0,135714.2857142857,368.5,7
Georges Mikautadze,47500000.0,5584615.384615385,275.4166666666667,13
Georgie Gent,0.0,75000.0,598.6666666666666,4
Georginio Rutter,87950000.0,5941666.666666667,521.2,6
Georgios Agapakis,0.0,0.0,,1
Georgios Athanasiadis,0.0,550000.0,766.6,6
Georgios Delizisis,0.0,195454.54545454544,621.0,11
Georgios Giannoutsos,0.0,168750.0,358.57142857142856,8
Georgios Karakasidis,0.0,66666.66666666667,358.5,3
Georgios Katris,0.0,105000.0,365.0,5
Georgios Konstantakopoulos,0.0,0.0,772.0,2
Georgios Kornezos,0.0,111538.46153846153,216.5,13
Georgios Kosteas,0.0,0.0,669.0,2
Georgios Kyriakopoulos,3500000.0,2076923.076923077,334.8333333333333,13
Georgios Kyriopoulos,0.0,41666.666666666664,548.0,3
Georgios Liavas,0.0,0.0,,1
Georgios Manthatis,0.0,401923.07692307694,238.33333333333334,13
Georgios Marinos,35000.0,108333.33333333333,437.8,6
Georgios Masouras,400000.0,1480000.0,1186.75,5
Georgios Mygas,0.0,291666.6666666667,803.4,6
Georgios Nikas,0.0,337500.0,834.0,4
Georgios Pamlidis,0.0,227777.77777777778,495.0,9
Georgios Papavasiliou,0.0,0.0,240.33333333333334,7
Georgios Prountzos,0.0,81250.0,305.0,4
Georgios Saramantas,0.0,187500.0,986.0,4
Georgios Sideras,0.0,0.0,739.0,2
Georgios Theocharis,0.0,0.0,,1
Georgios Tzavellas,2050000.0,923076.9230769231,578.3333333333334,13
Georgios Tzovaras,100000.0,80000.0,323.25,5
Georgios Vagiannidis,0.0,241666.66666666666,338.0,6
Georgios Vrakas,0.0,250000.0,418.1666666666667,7
Georgios Xenitidis,0.0,157142.85714285713,488.1666666666667,7
Georgiy Bushchan,0.0,150000.0,542.0,6
Georgiy Dzhikiya,2350000.0,1041666.6666666666,1000.6,6
Georgiy Harutyunyan,0.0,212500.0,243.33333333333334,4
Georgiy Korolev,0.0,12500.0,694.2,6
Georgiy Melkadze,0.0,741666.6666666666,351.45454545454544,12
Georgiy Sudakov,0.0,33333.333333333336,457.5,3
Georgiy Yermakov,100000.0,136363.63636363635,216.0,11
Georgiy Zotov,0.0,454166.6666666667,515.1818181818181,12
Geovani,0.0,114285.71428571429,249.33333333333334,7
Geovany Quenda,52140000.0,7500000.0,657.4,6
Gerald Alders,0.0,150000.0,365.0,5
Gerald Taylor,0.0,91666.66666666667,328.2,6
Gerard Deulofeu,48000000.0,10527777.777777778,248.88235294117646,18
Gerard Gumbau,525000.0,1411111.111111111,639.125,9
Gerard Martín,0.0,150000.0,609.0,4
Gerard Moreno,21500000.0,2650000.0,689.8888888888889,10
Gerard Vandeplas,0.0,80000.0,868.0,5
Gerardo Arteaga,8000000.0,1900000.0,874.75,5
Gerardo Fusco,0.0,0.0,519.0,3
Gerasimos Bakadimas,0.0,50000.0,226.8,6
Gerasimos Mitoglou,300000.0,150000.0,723.0,2
Gergely Nagy,105000.0,151923.07692307694,456.5833333333333,13
German Ignatov,0.0,41666.666666666664,286.5,3
German Onugkha,2500000.0,663888.8888888889,168.23529411764707,18
German Penkov,0.0,127777.77777777778,571.125,9
Germán Conti,4400000.0,2175000.0,350.8181818181818,12
Germán García,0.0,0.0,284.3333333333333,4
Germán Pezzella,15250000.0,6010714.285714285,677.8333333333334,7
Gernot Trauner,1500000.0,350000.0,786.2857142857143,8
Gerrit Holtmann,3000000.0,808333.3333333334,365.2142857142857,15
Gerrit Nauber,0.0,210714.2857142857,792.0,7
Gerson Rodrigues,2260000.0,1103571.4285714286,257.0,28
Gerson Sousa,0.0,385714.28571428574,608.6666666666666,7
Gerzino Nyamsi,5000000.0,1271428.5714285714,583.6666666666666,7
Gerónimo Bortagaray,0.0,146875.0,284.7142857142857,8
Gerónimo Rulli,32200000.0,6200000.0,399.1666666666667,13
Giacomo Bonaventura,5300000.0,2587500.0,834.8571428571429,8
Giacomo Corona,0.0,106250.0,626.1428571428571,8
Giacomo Faticanti,1000000.0,342857.14285714284,547.8333333333334,7
Giacomo Raspadori,27000000.0,14028571.42857143,852.1666666666666,7
Giacomo Stabile,0.0,25000.0,486.6666666666667,4
Giacomo Toniolo,0.0,50000.0,1096.0,2
Gian Marco Crespi,600000.0,123529.41176470589,149.5,17
Gian Marco Ferrari,4000000.0,1490000.0,391.35714285714283,15
Giandro Sambo,0.0,0.0,744.0,4
Giangiacomo Magnani,14500000.0,2186666.6666666665,221.57142857142858,15
Gianluca Busio,6000000.0,1314285.7142857143,310.8333333333333,7
Gianluca Caprari,41200000.0,5033333.333333333,237.4,21
Gianluca Gaetano,0.0,2745454.5454545454,365.2,11
Gianluca Lapadula,26100000.0,1832407.4074074074,253.76923076923077,27
Gianluca Mancini,26050000.0,6772500.0,291.0,10
Gianluca Pegolo,1300000.0,509090.9090909091,913.2,11
Gianluca Prestianni,9000000.0,4000000.0,441.0,3
Gianluca Scamacca,68570000.0,5376666.666666667,289.57142857142856,15
Gianluigi Donnarumma,250000.0,15125000.0,978.3333333333334,4
Giannelli Imbula,51750000.0,4491176.470588235,310.5,17
Giannis Apostolakis,0.0,0.0,668.0,2
Giannis Bouzoukis,0.0,433333.3333333333,1163.0,3
Giannis Christopoulos,0.0,200000.0,718.8,6
Giannis Doiranlis,0.0,25000.0,401.8,6
Giannis Fetfatzidis,6675000.0,2062500.0,481.8181818181818,12
Giannis Gianniotas,1000000.0,688235.2941176471,256.8125,17
Giannis Karakoutis,35000.0,33333.333333333336,821.5,3
Giannis Kiakos,0.0,94444.44444444444,365.375,9
Giannis Konstantelias,0.0,200000.0,365.0,4
Giannis Kosti,500000.0,472727.2727272727,459.1,11
Giannis Kotsiras,250000.0,150000.0,1217.6666666666667,4
Giannis Loukinas,70000.0,209375.0,365.46666666666664,16
Giannis Masouras,1000000.0,540000.0,287.0,15
Giannis Michailidis,0.0,0.0,730.0,2
Giannis Nikopolidis,0.0,37500.0,360.8,6
Giannis Papanikolaou,500000.0,675000.0,968.3333333333334,4
Giannis Saltas,0.0,0.0,,1
Giannis Sardelis,0.0,116666.66666666667,1102.0,3
Giannis Sourdis,0.0,45000.0,267.22222222222223,10
Giannis Theodosoulakis,0.0,0.0,595.0,2
Giannis Tsivelekidis,0.0,35714.28571428572,456.6666666666667,7
Gideon Mensah,0.0,1681818.1818181819,221.4,11
Gift Links,950000.0,131250.0,383.3333333333333,4
Gift Orban,27600000.0,4366666.666666667,192.0,6
Gijs Besselink,0.0,0.0,587.0,3
Gijs Smal,0.0,917857.1428571428,730.5,7
Gil Dias,8420000.0,1485714.2857142857,230.03703703703704,28
Gilberto Batista,0.0,50000.0,547.5,3
Gilles De Meyer,0.0,0.0,439.5,3
Gilles Dewaele,0.0,645000.0,1004.5,5
Gilles Ruyssen,0.0,130000.0,872.5,5
Gilli Sörensen,0.0,150000.0,610.2,11
Gino Caoki,0.0,25000.0,913.0,2
Gino Infantino,2850000.0,1050000.0,747.0,3
Ginés Sorroche,0.0,16666.666666666668,411.0,3
Giorgi Aburjania,1950000.0,481250.0,318.06666666666666,16
Giorgi Beridze,0.0,423214.28571428574,286.53846153846155,14
Giorgi Gagua,0.0,91666.66666666667,440.4,6
Giorgi Gocholeishvili,1000000.0,1475000.0,547.0,4
Giorgi Kavlashvili,0.0,0.0,314.5,3
Giorgi Kutsia,0.0,155555.55555555556,342.875,9
Giorgi Kvernadze,900000.0,382500.0,118.33333333333333,10
Giorgi Maisuradze,950000.0,150000.0,638.5,3
Giorgi Mamardashvili,33850000.0,10677083.333333334,431.54545454545456,12
Giorgi Robakidze,0.0,0.0,390.5,3
Giorgio Altare,1500000.0,518750.0,298.90909090909093,12
Giorgio Cittadini,0.0,1920000.0,243.44444444444446,10
Giorgio Scalvini,0.0,0.0,733.3333333333334,4
Giorgiy Shelia,60000.0,283333.3333333333,956.0,6
Giovani Lo Celso,69000000.0,25400000.0,239.14285714285714,15
Giovanni Bonfanti,0.0,57142.857142857145,243.33333333333334,7
Giovanni Crociata,1300000.0,564705.8823529412,229.3125,17
Giovanni Daffara,0.0,0.0,455.5,3
Giovanni Di Lorenzo,10460000.0,1407142.857142857,608.6666666666666,7
Giovanni Fabbian,5560000.0,1625000.0,268.0,8
Giovanni Garofani,27000.0,58333.333333333336,657.2,6
Giovanni González,4167000.0,1343750.0,1233.3333333333333,4
Giovanni Leoni,6500000.0,2740000.0,105.75,5
Giovanni Reyna,0.0,9500000.0,608.6666666666666,4
Giovanni Simeone,57600000.0,11333333.333333334,286.92857142857144,15
Giovanni Van Zwam,0.0,0.0,913.0,5
Giulian Biancone,12500000.0,1700000.0,282.875,9
Giuliano Simeone,0.0,1285714.2857142857,292.3333333333333,7
Giulio Donati,4000000.0,756250.0,389.6,16
Giulio Maggiore,3500000.0,2891666.6666666665,1301.5,3
Giuseppe Caso,1700000.0,344444.44444444444,367.125,9
Giuseppe Ciocci,0.0,181250.0,260.85714285714283,8
Giuseppe Mazzaglia,0.0,125000.0,396.0,2
Giuseppe Pezzella,10317000.0,2548333.3333333335,260.7857142857143,15
Givairo Read,0.0,206250.0,852.3333333333334,4
Gjivai Zechiël,0.0,1000000.0,426.0,7
Gleiker Mendoza,0.0,292000.0,273.75,5
Glenn Bijl,200000.0,200000.0,668.4,6
Glenn Middleton,0.0,248214.2857142857,255.0,14
Glenn Ngosso,0.0,0.0,96.5,3
Gocha Gogrichiani,100000.0,191666.66666666666,343.09090909090907,12
Godfrey Stephen,250000.0,216666.66666666666,243.875,9
Godfried Frimpong,0.0,50000.0,489.0,7
Godfried Roemeratoe,0.0,294444.44444444444,412.375,9
Goduine Koyalipou,3000000.0,537500.0,392.7142857142857,8
Gonzalo Escalante,4000000.0,1370000.0,267.35714285714283,15
Gonzalo García,0.0,0.0,365.2,6
Gonzalo Melero,5500000.0,1200000.0,680.0,7
Gonzalo Montiel,11000000.0,7900000.0,867.0,5
Gonzalo Villar,10975000.0,3227272.727272727,295.6,11
Gonçalo Borges,0.0,333333.3333333333,657.4,6
Gonçalo Costa,200000.0,85714.28571428571,674.6666666666666,7
Gonçalo Esteves,0.0,1255555.5555555555,319.5,9
Gonçalo Franco,2100000.0,344444.44444444444,640.625,9
Gonçalo Guedes,102600000.0,17187500.0,365.2,16
Gonçalo Inácio,0.0,0.0,584.4,6
Gonçalo Miguel,0.0,0.0,486.8333333333333,7
Gonçalo Nogueira,0.0,0.0,475.0,6
Gonçalo Paciência,3790000.0,1820000.0,326.7894736842105,20
Gonçalo Pinto,0.0,0.0,370.55555555555554,10
Gonçalo Ramos,65000000.0,15067500.0,507.44444444444446,10
Gonçalo Ribeiro,0.0,0.0,548.0,3
Gonçalo Silva,0.0,300000.0,664.0909090909091,12
Gonçalo Sousa,0.0,0.0,487.0,4
Goran Karacic,0.0,290625.0,516.1428571428571,8
Gorby,0.0,208333.33333333334,356.4,6
Gorka Guruzeta,0.0,250000.0,584.8,6
Gorka Rivera,0.0,0.0,548.0,3
Graeme Shinnie,35000.0,500000.0,568.1111111111111,10
Graham Carey,0.0,173076.92307692306,517.4166666666666,13
Granit Xhaka,68500000.0,7055555.555555556,936.375,9
Grant-Leon Ranos,0.0,160714.2857142857,669.5,7
Greg Kiltie,0.0,200000.0,365.25,9
Greg Stewart,600000.0,384375.0,439.53333333333336,16
Greg Taylor,0.0,312500.0,629.6666666666666,4
Gregor Kobel,22338000.0,3095454.5454545454,365.3,11
Gregorio Salvati,0.0,25000.0,359.0,2
Grejohn Kyei,0.0,937500.0,585.0,8
Griffin Yow,91000.0,162500.0,402.0,4
Grigoris Kastanos,360000.0,800000.0,336.73333333333335,16
Grischa Prömel,0.0,922222.2222222222,593.5,9
Grégoire Coudert,0.0,100000.0,480.25,5
Grégoire Defrel,33000000.0,6642307.692307692,395.75,13
Gudmundur Thórarinsson,350000.0,495454.54545454547,518.0,11
Gue-Sung Cho,3635000.0,571875.0,705.5714285714286,8
Guga,550000.0,264705.8823529412,550.6666666666666,17
Guglielmo Vicario,29044500.0,3146153.846153846,300.25,13
Gui,0.0,0.0,730.0,2
Gui Guedes,3000000.0,530000.0,365.22222222222223,10
Gui Ramos,1800000.0,366666.6666666667,498.0,12
Guido Rodríguez,12030000.0,5107142.857142857,614.8333333333334,7
Guilherme,1350000.0,590384.6153846154,998.0909090909091,13
Guilherme Biscaia,0.0,0.0,282.8181818181818,12
Guilherme Fernandes,10000.0,50000.0,406.0,10
Guilherme Ferreira,0.0,31250.0,286.7142857142857,8
Guilherme Liberato,0.0,0.0,193.16666666666666,7
Guilherme Montóia,0.0,0.0,505.5,7
Guilherme Schettine,400000.0,477380.95238095237,210.65,21
Guilherme Smith,0.0,14285.714285714286,233.16666666666666,7
Guillaume Dietsch,0.0,387500.0,680.0,4
Guillaume François,0.0,228571.42857142858,859.3333333333334,7
Guillaume Hubert,350000.0,315000.0,487.0,10
Guillaume Restes,0.0,0.0,365.0,4
Guille Bueno,0.0,0.0,426.0,2
Guillermo Balzi,0.0,143750.0,547.0,4
Guillermo Maripán,22500000.0,6387500.0,1237.3333333333333,4
Guillermo Ochoa,1000000.0,3077777.777777778,989.375,9
Guillermo Soto,984000.0,580000.0,387.3333333333333,10
Guima,300000.0,227941.17647058822,411.625,17
Gustaf Lagerbielke,3400000.0,688461.5384615385,242.25,13
Gustaf Nilsson,7795000.0,804545.4545454546,348.0,11
Gustav Fraulo,0.0,200000.0,152.33333333333334,7
Gustav Granath,0.0,275000.0,1158.0,4
Gustav Grubbe,503000.0,0.0,548.0,3
Gustav Isaksen,13400000.0,2516666.6666666665,932.0,3
Gustav Knudsen,0.0,0.0,209.0,2
Gustav Mortensen,0.0,162500.0,486.6666666666667,4
Gustav Wagner,0.0,25000.0,731.0,2
Gustav Wikheim,3450000.0,1020000.0,590.0,10
Gustavo Assunção,0.0,1444444.4444444445,738.375,9
Gustavo Furtado,0.0,105555.55555555556,502.25,9
Gustavo Hamer,22565000.0,922727.2727272727,552.0,11
Gustavo Henrique,0.0,50000.0,296.5,9
Gustavo Mantuan,2000000.0,1875000.0,182.0,4
Gustavo Marques,0.0,683333.3333333334,178.4,6
Gustavo Mendonça,0.0,0.0,647.5,5
Gustavo Nunes,12000000.0,5050000.0,209.0,2
Gustavo Puerta,2000000.0,550000.0,243.0,4
Gustavo Sauer,2000000.0,521428.5714285714,322.9230769230769,14
Gustavo Scarpa,5000000.0,6140000.0,406.8888888888889,10
Gustavo Silva,500000.0,750000.0,316.3333333333333,4
Gustavo Sá,0.0,0.0,456.5,5
Gustavo Varela,100000.0,0.0,903.0,4
Guus Til,21000000.0,3513636.3636363638,438.6,11
Guy Hadida,0.0,157692.3076923077,271.4166666666667,13
Guy-Marcelin Kilama,0.0,250000.0,1005.0,3
Guéla Doué,6000000.0,2333333.3333333335,743.0,3
Gvidas Gineitis,0.0,0.0,365.5,5
Gyan De Regt,0.0,0.0,308.6666666666667,4
Gylfi Sigurdsson,74700000.0,4223333.333333333,480.57142857142856,15
Gyrano Kerk,7000000.0,1266666.6666666667,531.6363636363636,12
Gytis Paulauskas,200000.0,130000.0,642.75,5
Gédéon Kalulu,0.0,560000.0,547.75,5
Gökcan Kaya,0.0,218750.0,526.4285714285714,8
Gökdeniz Bayrakdar,858000.0,1165000.0,547.75,5
Gökdeniz Gürpüz,220000.0,41666.666666666664,694.2,6
Gökdeniz Kara,0.0,8333.333333333334,547.5,3
Gökhan Akkan,336000.0,689285.7142857143,1042.3333333333333,7
Gökhan Gül,0.0,196875.0,501.2857142857143,8
Gökhan Inler,26300000.0,2572916.6666666665,863.3636363636364,12
Gökhan Sazdağı,35000.0,254687.5,264.53333333333336,16
Gökhan Töre,14800000.0,3153125.0,406.26666666666665,16
Göktan Gürpüz,0.0,91666.66666666667,880.2,6
Göktuğ Baytekin,0.0,21428.571428571428,289.5,7
Görkem Bitin,0.0,116071.42857142857,413.3076923076923,14
Görkem Demirel,0.0,0.0,,1
Görkem Sağlam,0.0,232142.85714285713,1034.8333333333333,7
Günay Güvenç,525000.0,551666.6666666666,445.7142857142857,15
Güray Vural,542000.0,952777.7777777778,814.0,9
Güven Yalçın,150000.0,1200000.0,693.9,11
Güvenç Usta,0.0,25000.0,441.25,5
Habeeb Ogunneye,0.0,100000.0,731.0,2
Habib Diarra,0.0,200000.0,548.0,3
Habib Keïta,2200000.0,420000.0,250.5,5
Habib Maïga,1400000.0,987500.0,470.0,8
Habib Sylla,0.0,41666.666666666664,512.8,6
Habil Özbakır,0.0,0.0,587.0,4
Hajdin Salihu,310000.0,75000.0,255.0,9
Hakan Arslan,0.0,766666.6666666666,1246.2,6
Hakan Eren Atabey,0.0,0.0,,1
Hakan Çalhanoğlu,41050000.0,6700000.0,811.6666666666666,10
Hakim Sahabo,0.0,328571.4285714286,304.1666666666667,7
Hakim Sulemana,0.0,0.0,393.0,2
Hakim Ziyech,54500000.0,9000000.0,811.6666666666666,10
Halid Sabanovic,300000.0,177777.77777777778,428.0,9
Halil Akbunar,2200000.0,1188888.888888889,629.375,9
Halil Bağcı,0.0,30000.0,315.75,5
Halil Dervişoğlu,3500000.0,1452631.5789473683,243.44444444444446,19
Halil Yeral,0.0,16666.666666666668,1058.5,3
Halit Emre Acun,0.0,0.0,440.0,2
Hamari Traoré,3300000.0,2150000.0,876.6,6
Hamdi Akujobi,0.0,30000.0,823.75,5
Hamed Junior Traoré,41620000.0,14634615.384615384,304.3333333333333,13
Hamidou Keyta,0.0,309090.9090909091,372.4,11
Hamidou Makalou,0.0,0.0,,1
Hamza Akman,0.0,140000.0,506.75,5
Hamza Barry,250000.0,314583.3333333333,302.90909090909093,12
Hamza El Dahri,0.0,33333.333333333336,548.0,3
Hamza Güreler,0.0,0.0,573.75,5
Hamza Haoudi,0.0,80000.0,324.55555555555554,10
Hamza Igamane,2360000.0,333333.3333333333,732.5,3
Hamza Jaganjac,0.0,25000.0,219.2,6
Hamza Mendyl,6000000.0,1125000.0,590.3333333333334,10
Hamza Rafia,1434000.0,387500.0,315.42857142857144,8
Hamzat Ojediran,1395000.0,230000.0,184.5,5
Han-Beom Lee,1500000.0,112500.0,1053.6666666666667,4
Han-Noah Massengo,8000000.0,2666666.6666666665,502.125,9
Hannes Delcroix,3000000.0,362500.0,737.8571428571429,8
Hannes Van Der Bruggen,300000.0,490000.0,1511.5,5
Hannes Wolf,21500000.0,3678571.4285714286,428.15384615384613,14
Hannibal,11100000.0,4555555.555555556,319.5,9
Hans Christian Bernat,0.0,58333.333333333336,730.6,6
Hans Hateboer,4040000.0,910000.0,1196.25,5
Hans Nicolussi Caviglia,3500000.0,2166666.6666666665,234.78571428571428,15
Hans Vanaken,4425000.0,1066666.6666666667,657.4,6
Haqi Osman,0.0,312500.0,306.6666666666667,4
Haris Belkebla,0.0,1100000.0,1199.0,5
Haris Hajradinovic,3200000.0,459375.0,341.14285714285717,8
Haris Tabakovic,3500000.0,668181.8181818182,443.6,11
Harold Moukoudi,0.0,1583333.3333333333,595.625,9
Harouna Sy,0.0,261111.11111111112,555.125,9
Harpreet Ghotra,0.0,0.0,732.5,5
Harrie Kuster,0.0,0.0,,1
Harrison Ashby,3400000.0,500000.0,540.25,5
Harrison Murray-Campbell,0.0,125000.0,731.0,2
Harrison Reed,6500000.0,1130000.0,372.0,10
Harry Amass,0.0,0.0,332.0,2
Harry Arter,5640000.0,1942105.2631578948,345.0,19
Harry Kane,95000000.0,6100000.0,576.9285714285714,15
Harry Maguire,103850000.0,9107142.857142856,614.5,7
Harry Mckirdy,349000.0,3076.923076923077,271.4166666666667,13
Harry Milne,0.0,55000.0,952.0,5
Harry Paton,0.0,83333.33333333333,376.5,9
Harry Sharp,0.0,33333.333333333336,332.4,6
Harry Souttar,20620000.0,1916666.6666666667,348.6363636363636,12
Harry Stone,0.0,15625.0,192.73333333333332,16
Harry Toffolo,2400000.0,353125.0,220.4,16
Harry Wilson,14000000.0,6542857.142857143,226.53846153846155,14
Harry Winks,11600000.0,7000000.0,821.75,5
Harun Toprak,0.0,0.0,880.0,3
Haruya Fujii,0.0,712500.0,659.0,4
Harvey Barnes,44000000.0,4161111.111111111,322.25,9
Harvey Davies,0.0,260000.0,365.25,5
Harvey Elliott,1700000.0,6800000.0,274.0,5
Harvey Griffiths,410000.0,18750.0,426.6666666666667,4
Hasan Ali Kaldırım,3850000.0,850000.0,897.8571428571429,8
Hasan Ege Akdoğan,0.0,0.0,,1
Hasan Emre Yeşilyurt,0.0,38888.88888888889,298.125,9
Hasan Kuruçay,0.0,227272.72727272726,372.0,11
Hasan Kılıç,0.0,304166.6666666667,630.9090909090909,12
Hassane Kamara,27000000.0,2770000.0,442.77777777777777,10
Hauke Wahl,1100000.0,400000.0,531.2727272727273,12
Hayao Kawabe,3370000.0,1303125.0,536.5714285714286,8
Hayrullah Bilazer,0.0,255000.0,807.0,5
Hayrullah Erkip,0.0,43750.0,203.71428571428572,8
Hee-Chan Hwang,28700000.0,5533333.333333333,498.09090909090907,12
Heinz Lindner,0.0,953846.1538461539,608.6666666666666,13
Hektor Højbjerre-Thomsen,0.0,50000.0,391.14285714285717,8
Helton Leite,1500000.0,300000.0,426.06666666666666,16
Hendrik Van Crombrugge,3550000.0,742857.1428571428,915.8333333333334,7
Hendry Blank,4000000.0,200000.0,419.0,5
Henok Teklab,0.0,59375.0,521.7142857142857,8
Henri Koudossou,0.0,138888.88888888888,365.125,9
Henrik Dalsgaard,1100000.0,860000.0,1415.0,5
Henrik Heggheim,1480000.0,480000.0,410.25,5
Henrikh Mkhitaryan,109700000.0,12661538.461538462,588.5,13
Henrique Araújo,0.0,2000000.0,304.3333333333333,13
Henrique Arreiol,0.0,0.0,548.0,5
Henrique Pereira,0.0,371428.5714285714,608.6666666666666,7
Henrique Silva,0.0,750000.0,1332.0,4
Henry Lawrence,0.0,300000.0,313.14285714285717,8
Herba Guirassy,0.0,0.0,366.0,2
Heri Tavares,2400000.0,1126470.5882352942,319.9375,17
